name;suspiciousness_value
org.apache.commons.math.linear$AbstractRealMatrix#add(org.apache.commons.math.linear.RealMatrix):79;0.0
org.apache.commons.math.linear$AbstractRealMatrix#add(org.apache.commons.math.linear.RealMatrix):81;0.0
org.apache.commons.math.linear$AbstractRealMatrix#add(org.apache.commons.math.linear.RealMatrix):82;0.0
org.apache.commons.math.linear$AbstractRealMatrix#add(org.apache.commons.math.linear.RealMatrix):83;0.0
org.apache.commons.math.linear$AbstractRealMatrix#add(org.apache.commons.math.linear.RealMatrix):84;0.0
org.apache.commons.math.linear$AbstractRealMatrix#add(org.apache.commons.math.linear.RealMatrix):85;0.0
org.apache.commons.math.linear$AbstractRealMatrix#add(org.apache.commons.math.linear.RealMatrix):86;0.0
org.apache.commons.math.linear$AbstractRealMatrix#add(org.apache.commons.math.linear.RealMatrix):90;0.0
org.apache.commons.math.linear$AbstractRealMatrix#subtract(org.apache.commons.math.linear.RealMatrix):98;0.0
org.apache.commons.math.linear$AbstractRealMatrix#subtract(org.apache.commons.math.linear.RealMatrix):100;0.0
org.apache.commons.math.linear$AbstractRealMatrix#subtract(org.apache.commons.math.linear.RealMatrix):101;0.0
org.apache.commons.math.linear$AbstractRealMatrix#subtract(org.apache.commons.math.linear.RealMatrix):102;0.0
org.apache.commons.math.linear$AbstractRealMatrix#subtract(org.apache.commons.math.linear.RealMatrix):103;0.0
org.apache.commons.math.linear$AbstractRealMatrix#subtract(org.apache.commons.math.linear.RealMatrix):104;0.0
org.apache.commons.math.linear$AbstractRealMatrix#subtract(org.apache.commons.math.linear.RealMatrix):105;0.0
org.apache.commons.math.linear$AbstractRealMatrix#subtract(org.apache.commons.math.linear.RealMatrix):109;0.0
org.apache.commons.math.linear$AbstractRealMatrix#multiply(org.apache.commons.math.linear.RealMatrix):150;0.0
org.apache.commons.math.linear$AbstractRealMatrix#multiply(org.apache.commons.math.linear.RealMatrix):152;0.0
org.apache.commons.math.linear$AbstractRealMatrix#multiply(org.apache.commons.math.linear.RealMatrix):153;0.0
org.apache.commons.math.linear$AbstractRealMatrix#multiply(org.apache.commons.math.linear.RealMatrix):154;0.0
org.apache.commons.math.linear$AbstractRealMatrix#multiply(org.apache.commons.math.linear.RealMatrix):155;0.0
org.apache.commons.math.linear$AbstractRealMatrix#multiply(org.apache.commons.math.linear.RealMatrix):156;0.0
org.apache.commons.math.linear$AbstractRealMatrix#multiply(org.apache.commons.math.linear.RealMatrix):157;0.0
org.apache.commons.math.linear$AbstractRealMatrix#multiply(org.apache.commons.math.linear.RealMatrix):158;0.0
org.apache.commons.math.linear$AbstractRealMatrix#multiply(org.apache.commons.math.linear.RealMatrix):159;0.0
org.apache.commons.math.linear$AbstractRealMatrix#multiply(org.apache.commons.math.linear.RealMatrix):160;0.0
org.apache.commons.math.linear$AbstractRealMatrix#multiply(org.apache.commons.math.linear.RealMatrix):162;0.0
org.apache.commons.math.linear$AbstractRealMatrix#multiply(org.apache.commons.math.linear.RealMatrix):166;0.0
org.apache.commons.math.linear$AbstractRealMatrix#copySubMatrix(int,int,int,int,double[][]):312;0.0
org.apache.commons.math.linear$AbstractRealMatrix#copySubMatrix(int[],int[],double[][]):354;0.0
org.apache.commons.math.linear$AbstractRealMatrix#setSubMatrix(double[][],int,int):376;0.0
org.apache.commons.math.linear$AbstractRealMatrix#inverse():623;0.0
org.apache.commons.math.linear$AbstractRealMatrix#inverse():624;0.0
org.apache.commons.math.linear$AbstractRealMatrix#inverse():626;0.0
org.apache.commons.math.linear$AbstractRealMatrix#getDeterminant():633;0.0
org.apache.commons.math.linear$AbstractRealMatrix#isSingular():644;0.0
org.apache.commons.math.linear$AbstractRealMatrix#isSingular():645;0.0
org.apache.commons.math.linear$AbstractRealMatrix#isSingular():647;0.0
org.apache.commons.math.linear$AbstractRealMatrix#preMultiply(org.apache.commons.math.linear.RealVector):752;0.0
org.apache.commons.math.linear$AbstractRealMatrix#preMultiply(org.apache.commons.math.linear.RealVector):753;0.0
org.apache.commons.math.linear$AbstractRealMatrix#preMultiply(org.apache.commons.math.linear.RealVector):755;0.0
org.apache.commons.math.linear$AbstractRealMatrix#preMultiply(org.apache.commons.math.linear.RealVector):756;0.0
org.apache.commons.math.linear$AbstractRealMatrix#preMultiply(org.apache.commons.math.linear.RealVector):757;0.0
org.apache.commons.math.linear$AbstractRealMatrix#preMultiply(org.apache.commons.math.linear.RealVector):758;0.0
org.apache.commons.math.linear$AbstractRealMatrix#preMultiply(org.apache.commons.math.linear.RealVector):763;0.0
org.apache.commons.math.linear$AbstractRealMatrix#preMultiply(org.apache.commons.math.linear.RealVector):764;0.0
org.apache.commons.math.linear$AbstractRealMatrix#preMultiply(org.apache.commons.math.linear.RealVector):765;0.0
org.apache.commons.math.linear$AbstractRealMatrix#preMultiply(org.apache.commons.math.linear.RealVector):766;0.0
org.apache.commons.math.linear$AbstractRealMatrix#preMultiply(org.apache.commons.math.linear.RealVector):767;0.0
org.apache.commons.math.linear$AbstractRealMatrix#preMultiply(org.apache.commons.math.linear.RealVector):769;0.0
org.apache.commons.math.linear$AbstractRealMatrix#preMultiply(org.apache.commons.math.linear.RealVector):772;0.0
org.apache.commons.math.linear$AbstractRealMatrix#walkInRowOrder(org.apache.commons.math.linear.RealMatrixChangingVisitor,int,int,int,int):813;0.0
org.apache.commons.math.linear$AbstractRealMatrix#walkInRowOrder(org.apache.commons.math.linear.RealMatrixChangingVisitor,int,int,int,int):814;0.0
org.apache.commons.math.linear$AbstractRealMatrix#walkInRowOrder(org.apache.commons.math.linear.RealMatrixChangingVisitor,int,int,int,int):816;0.0
org.apache.commons.math.linear$AbstractRealMatrix#walkInRowOrder(org.apache.commons.math.linear.RealMatrixChangingVisitor,int,int,int,int):817;0.0
org.apache.commons.math.linear$AbstractRealMatrix#walkInRowOrder(org.apache.commons.math.linear.RealMatrixChangingVisitor,int,int,int,int):818;0.0
org.apache.commons.math.linear$AbstractRealMatrix#walkInRowOrder(org.apache.commons.math.linear.RealMatrixChangingVisitor,int,int,int,int):819;0.0
org.apache.commons.math.linear$AbstractRealMatrix#walkInRowOrder(org.apache.commons.math.linear.RealMatrixChangingVisitor,int,int,int,int):820;0.0
org.apache.commons.math.linear$AbstractRealMatrix#walkInRowOrder(org.apache.commons.math.linear.RealMatrixChangingVisitor,int,int,int,int):823;0.0
org.apache.commons.math.linear$AbstractRealMatrix#walkInRowOrder(org.apache.commons.math.linear.RealMatrixChangingVisitor,int,int,int,int):824;0.0
org.apache.commons.math.linear$AbstractRealMatrix#walkInRowOrder(org.apache.commons.math.linear.RealMatrixPreservingVisitor,int,int,int,int):832;0.0
org.apache.commons.math.linear$AbstractRealMatrix#walkInRowOrder(org.apache.commons.math.linear.RealMatrixPreservingVisitor,int,int,int,int):833;0.0
org.apache.commons.math.linear$AbstractRealMatrix#walkInRowOrder(org.apache.commons.math.linear.RealMatrixPreservingVisitor,int,int,int,int):835;0.0
org.apache.commons.math.linear$AbstractRealMatrix#walkInRowOrder(org.apache.commons.math.linear.RealMatrixPreservingVisitor,int,int,int,int):836;0.0
org.apache.commons.math.linear$AbstractRealMatrix#walkInRowOrder(org.apache.commons.math.linear.RealMatrixPreservingVisitor,int,int,int,int):837;0.0
org.apache.commons.math.linear$AbstractRealMatrix#walkInRowOrder(org.apache.commons.math.linear.RealMatrixPreservingVisitor,int,int,int,int):840;0.0
org.apache.commons.math.linear$AbstractRealMatrix#solve(double[]):941;0.0
org.apache.commons.math.linear$AbstractRealMatrix#solve(double[]):942;0.0
org.apache.commons.math.linear$AbstractRealMatrix#solve(double[]):944;0.0
org.apache.commons.math.linear$AbstractRealMatrix#solve(org.apache.commons.math.linear.RealMatrix):951;0.0
org.apache.commons.math.linear$AbstractRealMatrix#solve(org.apache.commons.math.linear.RealMatrix):952;0.0
org.apache.commons.math.linear$AbstractRealMatrix#solve(org.apache.commons.math.linear.RealMatrix):954;0.0
org.apache.commons.math.linear$AbstractRealMatrix#luDecompose():979;0.0
org.apache.commons.math.linear$AbstractRealMatrix#luDecompose():980;0.0
org.apache.commons.math.linear$AbstractRealMatrix#luDecompose():982;0.0
org.apache.commons.math.linear$OpenMapRealMatrix#add(org.apache.commons.math.linear.RealMatrix):91;0.0
org.apache.commons.math.linear$OpenMapRealMatrix#add(org.apache.commons.math.linear.RealMatrix):92;0.0
org.apache.commons.math.linear$OpenMapRealMatrix#subtract(org.apache.commons.math.linear.RealMatrix):126;0.0
org.apache.commons.math.linear$OpenMapRealMatrix#subtract(org.apache.commons.math.linear.RealMatrix):127;0.0
org.apache.commons.math.linear$OpenMapRealMatrix#addToEntry(int,int,double):255;0.0
org.apache.commons.math.linear$OpenMapRealMatrix#addToEntry(int,int,double):256;0.0
org.apache.commons.math.linear$OpenMapRealMatrix#addToEntry(int,int,double):257;0.0
org.apache.commons.math.linear$OpenMapRealMatrix#addToEntry(int,int,double):258;0.0
org.apache.commons.math.linear$OpenMapRealMatrix#addToEntry(int,int,double):259;0.0
org.apache.commons.math.linear$OpenMapRealMatrix#addToEntry(int,int,double):260;0.0
org.apache.commons.math.linear$OpenMapRealMatrix#addToEntry(int,int,double):262;0.0
org.apache.commons.math.linear$OpenMapRealMatrix#addToEntry(int,int,double):264;0.0
org.apache.commons.math.linear$OpenMapRealMatrix#multiplyEntry(int,int,double):270;0.0
org.apache.commons.math.linear$OpenMapRealMatrix#multiplyEntry(int,int,double):271;0.0
org.apache.commons.math.linear$OpenMapRealMatrix#multiplyEntry(int,int,double):272;0.0
org.apache.commons.math.linear$OpenMapRealMatrix#multiplyEntry(int,int,double):273;0.0
org.apache.commons.math.linear$OpenMapRealMatrix#multiplyEntry(int,int,double):274;0.0
org.apache.commons.math.linear$OpenMapRealMatrix#multiplyEntry(int,int,double):275;0.0
org.apache.commons.math.linear$OpenMapRealMatrix#multiplyEntry(int,int,double):277;0.0
org.apache.commons.math.linear$OpenMapRealMatrix#multiplyEntry(int,int,double):279;0.0
org.apache.commons.math.util$OpenIntToDoubleHashMap#OpenIntToDoubleHashMap():95;0.0
org.apache.commons.math.util$OpenIntToDoubleHashMap#OpenIntToDoubleHashMap():96;0.0
org.apache.commons.math.util$OpenIntToDoubleHashMap#OpenIntToDoubleHashMap(int):111;0.0
org.apache.commons.math.util$OpenIntToDoubleHashMap#OpenIntToDoubleHashMap(int):112;0.0
org.apache.commons.math.util$OpenIntToDoubleHashMap#computeCapacity(int):154;0.0
org.apache.commons.math.util$OpenIntToDoubleHashMap#computeCapacity(int):161;0.0
