name;suspiciousness_value
org.jfree.data.general$Series#fireSeriesChanged():313;5.451535474410124E-24
org.jfree.data.general$Series#fireSeriesChanged():314;5.451535474410124E-24
org.jfree.data.general$Series#fireSeriesChanged():316;5.451535474410124E-24
org.jfree.data.general$Series#notifyListeners(org.jfree.data.general.SeriesChangeEvent):326;5.451535474410124E-24
org.jfree.data.general$Series#notifyListeners(org.jfree.data.general.SeriesChangeEvent):327;5.451535474410124E-24
org.jfree.data.general$Series#notifyListeners(org.jfree.data.general.SeriesChangeEvent):334;5.451535474410124E-24
org.jfree.data.general$SeriesChangeEvent#SeriesChangeEvent(java.lang.Object):61;5.451535474410124E-24
org.jfree.data.general$SeriesChangeEvent#SeriesChangeEvent(java.lang.Object):62;5.451535474410124E-24
org.jfree.data.general$Series#Series(java.lang.Comparable):102;2.9064140882816176E-24
org.jfree.data.general$Series#Series(java.lang.Comparable):103;2.9064140882816176E-24
org.jfree.data.general$Series#Series(java.lang.Comparable,java.lang.String):111;2.9064140882816176E-24
org.jfree.data.general$Series#Series(java.lang.Comparable,java.lang.String):112;2.9064140882816176E-24
org.jfree.data.general$Series#Series(java.lang.Comparable,java.lang.String):115;2.9064140882816176E-24
org.jfree.data.general$Series#Series(java.lang.Comparable,java.lang.String):116;2.9064140882816176E-24
org.jfree.data.general$Series#Series(java.lang.Comparable,java.lang.String):117;2.9064140882816176E-24
org.jfree.data.general$Series#Series(java.lang.Comparable,java.lang.String):118;2.9064140882816176E-24
org.jfree.data.general$Series#Series(java.lang.Comparable,java.lang.String):119;2.9064140882816176E-24
org.jfree.data.general$Series#Series(java.lang.Comparable,java.lang.String):120;2.9064140882816176E-24
org.jfree.data.general$Series#Series(java.lang.Comparable,java.lang.String):113;0.0
org.jfree.data.general$Series#getKey():130;0.0
org.jfree.data.general$Series#setKey(java.lang.Comparable):142;0.0
org.jfree.data.general$Series#setKey(java.lang.Comparable):143;0.0
org.jfree.data.general$Series#setKey(java.lang.Comparable):145;0.0
org.jfree.data.general$Series#setKey(java.lang.Comparable):146;0.0
org.jfree.data.general$Series#setKey(java.lang.Comparable):147;0.0
org.jfree.data.general$Series#setKey(java.lang.Comparable):148;0.0
org.jfree.data.general$Series#getDescription():158;0.0
org.jfree.data.general$Series#setDescription(java.lang.String):170;0.0
org.jfree.data.general$Series#setDescription(java.lang.String):171;0.0
org.jfree.data.general$Series#setDescription(java.lang.String):172;0.0
org.jfree.data.general$Series#setDescription(java.lang.String):174;0.0
org.jfree.data.general$Series#getNotify():185;0.0
org.jfree.data.general$Series#setNotify(boolean):197;0.0
org.jfree.data.general$Series#setNotify(boolean):198;0.0
org.jfree.data.general$Series#setNotify(boolean):199;0.0
org.jfree.data.general$Series#setNotify(boolean):201;0.0
org.jfree.data.general$Series#isEmpty():212;0.0
org.jfree.data.general$Series#clone():241;0.0
org.jfree.data.general$Series#clone():242;0.0
org.jfree.data.general$Series#clone():243;0.0
org.jfree.data.general$Series#clone():244;0.0
org.jfree.data.general$Series#equals(java.lang.Object):256;0.0
org.jfree.data.general$Series#equals(java.lang.Object):257;0.0
org.jfree.data.general$Series#equals(java.lang.Object):259;0.0
org.jfree.data.general$Series#equals(java.lang.Object):260;0.0
org.jfree.data.general$Series#equals(java.lang.Object):262;0.0
org.jfree.data.general$Series#equals(java.lang.Object):263;0.0
org.jfree.data.general$Series#equals(java.lang.Object):264;0.0
org.jfree.data.general$Series#equals(java.lang.Object):266;0.0
