name;suspiciousness_value
org.joda.time.format$DateTimeFormatterBuilder#appendTimeZoneName():1018;1.0
org.joda.time.format$DateTimeFormatterBuilder#appendTimeZoneName(java.util.Map):1031;1.0
org.joda.time.format$DateTimeFormatterBuilder#appendTimeZoneName(java.util.Map):1032;1.0
org.joda.time.format$DateTimeFormatterBuilder#appendTimeZoneShortName():1043;1.0
org.joda.time.format$DateTimeFormatterBuilder#appendTimeZoneShortName(java.util.Map):1057;1.0
org.joda.time.format$DateTimeFormatterBuilder#appendTimeZoneShortName(java.util.Map):1058;1.0
org.joda.time.format$DateTimeFormatterBuilder$TimeZoneName#DateTimeFormatterBuilder$TimeZoneName(int,java.util.Map):2477;1.0
org.joda.time.format$DateTimeFormatterBuilder$TimeZoneName#DateTimeFormatterBuilder$TimeZoneName(int,java.util.Map):2478;1.0
org.joda.time.format$DateTimeFormatterBuilder$TimeZoneName#DateTimeFormatterBuilder$TimeZoneName(int,java.util.Map):2479;1.0
org.joda.time.format$DateTimeFormatterBuilder$TimeZoneName#DateTimeFormatterBuilder$TimeZoneName(int,java.util.Map):2480;1.0
org.joda.time.format$DateTimeFormatterBuilder$TimeZoneName#estimatePrintedLength():2483;1.0
org.joda.time.format$DateTimeFormatterBuilder$TimeZoneName#printTo(java.lang.StringBuffer,long,org.joda.time.Chronology,int,org.joda.time.DateTimeZone,java.util.Locale):2489;1.0
org.joda.time.format$DateTimeFormatterBuilder$TimeZoneName#printTo(java.lang.StringBuffer,long,org.joda.time.Chronology,int,org.joda.time.DateTimeZone,java.util.Locale):2490;1.0
org.joda.time.format$DateTimeFormatterBuilder$TimeZoneName#print(long,org.joda.time.DateTimeZone,java.util.Locale):2499;1.0
org.joda.time.format$DateTimeFormatterBuilder$TimeZoneName#print(long,org.joda.time.DateTimeZone,java.util.Locale):2502;1.0
org.joda.time.format$DateTimeFormatterBuilder$TimeZoneName#print(long,org.joda.time.DateTimeZone,java.util.Locale):2504;1.0
org.joda.time.format$DateTimeFormatterBuilder$TimeZoneName#print(long,org.joda.time.DateTimeZone,java.util.Locale):2506;1.0
org.joda.time.format$DateTimeFormatterBuilder$TimeZoneName#estimateParsedLength():2520;1.0
org.joda.time$Partial#Partial(org.joda.time.DateTimeFieldType[],int[],org.joda.time.Chronology):219;1.0
org.joda.time$DateTimeZone#getShortName(long,java.util.Locale):776;0.9996265616512765
org.joda.time$DateTimeZone#getShortName(long,java.util.Locale):777;0.9996265616512765
org.joda.time$DateTimeZone#getShortName(long,java.util.Locale):780;0.9996265616512765
org.joda.time.tz$DefaultNameProvider#getShortName(java.util.Locale,java.lang.String,java.lang.String):43;0.9996265616512765
org.joda.time.tz$DefaultNameProvider#getShortName(java.util.Locale,java.lang.String,java.lang.String):44;0.9996265616512765
org.joda.time$DateTimeZone#getShortName(long,java.util.Locale):769;0.9992534021108358
org.joda.time$DateTimeZone#getShortName(long,java.util.Locale):772;0.9992534021108358
org.joda.time$DateTimeZone#getShortName(long,java.util.Locale):773;0.9992534021108358
org.joda.time.tz$DefaultNameProvider#getNameSet(java.util.Locale,java.lang.String,java.lang.String):57;0.9989337727482007
org.joda.time.tz$DefaultNameProvider#getNameSet(java.util.Locale,java.lang.String,java.lang.String):58;0.9989337727482007
org.joda.time.tz$DefaultNameProvider#getNameSet(java.util.Locale,java.lang.String,java.lang.String):59;0.9989337727482007
org.joda.time.tz$DefaultNameProvider#getNameSet(java.util.Locale,java.lang.String,java.lang.String):62;0.9989337727482007
org.joda.time.tz$DefaultNameProvider#getNameSet(java.util.Locale,java.lang.String,java.lang.String):63;0.9989337727482007
org.joda.time.tz$DefaultNameProvider#getNameSet(java.util.Locale,java.lang.String,java.lang.String):64;0.9989337727482007
org.joda.time.tz$DefaultNameProvider#getNameSet(java.util.Locale,java.lang.String,java.lang.String):66;0.9989337727482007
org.joda.time.tz$DefaultNameProvider#getNameSet(java.util.Locale,java.lang.String,java.lang.String):67;0.9989337727482007
org.joda.time.tz$DefaultNameProvider#getNameSet(java.util.Locale,java.lang.String,java.lang.String):68;0.9989337727482007
org.joda.time.tz$DefaultNameProvider#getNameSet(java.util.Locale,java.lang.String,java.lang.String):69;0.9989337727482007
org.joda.time.tz$DefaultNameProvider#getNameSet(java.util.Locale,java.lang.String,java.lang.String):74;0.9989337727482007
org.joda.time.tz$DefaultNameProvider#getNameSet(java.util.Locale,java.lang.String,java.lang.String):75;0.9989337727482007
org.joda.time.tz$DefaultNameProvider#getNameSet(java.util.Locale,java.lang.String,java.lang.String):76;0.9989337727482007
org.joda.time.tz$DefaultNameProvider#getNameSet(java.util.Locale,java.lang.String,java.lang.String):77;0.9989337727482007
org.joda.time.tz$DefaultNameProvider#getNameSet(java.util.Locale,java.lang.String,java.lang.String):83;0.9989337727482007
org.joda.time.tz$DefaultNameProvider#getNameSet(java.util.Locale,java.lang.String,java.lang.String):95;0.9989337727482007
org.joda.time.tz$DefaultNameProvider#getNameSet(java.util.Locale,java.lang.String,java.lang.String):53;0.9984015112984088
org.joda.time.tz$DateTimeZoneBuilder$PrecalculatedZone#getNameKey(long):1524;0.9980261387086162
org.joda.time.tz$DateTimeZoneBuilder$PrecalculatedZone#getNameKey(long):1527;0.9980261387086162
org.joda.time.tz$DateTimeZoneBuilder$DSTZone#getNameKey(long):1186;0.9980261387086162
org.joda.time.tz$DateTimeZoneBuilder$PrecalculatedZone#getNameKey(long):1512;0.9973526580382929
org.joda.time.tz$DateTimeZoneBuilder$PrecalculatedZone#getNameKey(long):1513;0.9973526580382929
org.joda.time.tz$DateTimeZoneBuilder$PrecalculatedZone#getNameKey(long):1514;0.9973526580382929
org.joda.time.tz$DateTimeZoneBuilder$PrecalculatedZone#getNameKey(long):1517;0.9973526580382929
org.joda.time.tz$DateTimeZoneBuilder$PrecalculatedZone#getNameKey(long):1518;0.9973526580382929
org.joda.time.tz$CachedDateTimeZone#getNameKey(long):99;0.9973526580382929
org.joda.time.tz$CachedDateTimeZone$Info#getNameKey(long):186;0.9973526580382929
org.joda.time.tz$CachedDateTimeZone$Info#getNameKey(long):187;0.9973526580382929
org.joda.time.tz$CachedDateTimeZone$Info#getNameKey(long):188;0.9973526580382929
org.joda.time.tz$CachedDateTimeZone$Info#getNameKey(long):190;0.9973526580382929
org.joda.time.tz$DateTimeZoneBuilder$Recurrence#getNameKey():772;0.9970421272781596
org.joda.time.format$DateTimeFormatter#isPrinter():155;0.9955370727254286
org.joda.time.format$DateTimeFormatter#isParser():173;0.9955370727254286
org.joda.time$DateTimeZone#getName(long,java.util.Locale):816;0.9953519817459646
org.joda.time$DateTimeZone#getName(long,java.util.Locale):817;0.9953519817459646
org.joda.time$DateTimeZone#getName(long,java.util.Locale):820;0.9953519817459646
org.joda.time.tz$DefaultNameProvider#getName(java.util.Locale,java.lang.String,java.lang.String):48;0.9953519817459646
org.joda.time.tz$DefaultNameProvider#getName(java.util.Locale,java.lang.String,java.lang.String):49;0.9953519817459646
org.joda.time$DateTimeZone#getShortName(long):754;0.9944275582573454
org.joda.time$DateTimeZone#getShortName(long,java.util.Locale):770;0.9944275582573454
org.joda.time$DateTimeZone#getName(long,java.util.Locale):809;0.9944275582573454
org.joda.time$DateTimeZone#getName(long,java.util.Locale):812;0.9944275582573454
org.joda.time$DateTimeZone#getName(long,java.util.Locale):813;0.9944275582573454
org.joda.time.tz$FixedDateTimeZone#getNameKey(long):45;0.9944275582573454
org.joda.time.format$DateTimeFormatterBuilder#appendPattern(java.lang.String):1132;0.9867296672363527
org.joda.time.format$DateTimeFormatterBuilder#appendPattern(java.lang.String):1133;0.9867296672363527
org.joda.time.base$AbstractInstant#toDate():235;0.9861843757849785
org.joda.time$DateTime#DateTime(int,int,int,int,int,int,org.joda.time.DateTimeZone):407;0.984552111545792
org.joda.time$DateTime#DateTime(int,int,int,int,int,int,org.joda.time.DateTimeZone):409;0.984552111545792
org.joda.time.format$DateTimeFormatterBuilder$TwoDigitYear#estimateParsedLength():1568;0.9834669338677355
org.joda.time.format$DateTimeFormatterBuilder$TwoDigitYear#printTo(java.lang.StringBuffer,long,org.joda.time.Chronology,int,org.joda.time.DateTimeZone,java.util.Locale):1677;0.9834669338677355
org.joda.time.format$DateTimeFormatterBuilder$TwoDigitYear#printTo(java.lang.StringBuffer,long,org.joda.time.Chronology,int,org.joda.time.DateTimeZone,java.util.Locale):1678;0.9834669338677355
org.joda.time.format$DateTimeFormatterBuilder$TwoDigitYear#printTo(java.lang.StringBuffer,long,org.joda.time.Chronology,int,org.joda.time.DateTimeZone,java.util.Locale):1682;0.9834669338677355
org.joda.time.format$DateTimeFormatterBuilder$TwoDigitYear#printTo(java.lang.StringBuffer,long,org.joda.time.Chronology,int,org.joda.time.DateTimeZone,java.util.Locale):1684;0.9834669338677355
org.joda.time.format$DateTimeFormatterBuilder$TwoDigitYear#getTwoDigitYear(long,org.joda.time.Chronology):1700;0.9834669338677355
org.joda.time.format$DateTimeFormatterBuilder$TwoDigitYear#getTwoDigitYear(long,org.joda.time.Chronology):1701;0.9834669338677355
org.joda.time.format$DateTimeFormatterBuilder$TwoDigitYear#getTwoDigitYear(long,org.joda.time.Chronology):1704;0.9834669338677355
org.joda.time.format$DateTimeFormatterBuilder$Composite#DateTimeFormatterBuilder$Composite(java.util.List):2638;0.9834669338677354
org.joda.time.format$DateTimeFormatterBuilder$Composite#DateTimeFormatterBuilder$Composite(java.util.List):2639;0.9834669338677354
org.joda.time.format$DateTimeFormatterBuilder$StringLiteral#printTo(java.lang.StringBuffer,long,org.joda.time.Chronology,int,org.joda.time.DateTimeZone,java.util.Locale):1281;0.9821138211382114
org.joda.time.format$DateTimeFormatterBuilder$StringLiteral#printTo(java.lang.StringBuffer,long,org.joda.time.Chronology,int,org.joda.time.DateTimeZone,java.util.Locale):1282;0.9821138211382114
org.joda.time.tz$DateTimeZoneBuilder$PrecalculatedZone#getNameKey(long):1519;0.9807644266799901
org.joda.time.tz$DateTimeZoneBuilder$PrecalculatedZone#getNameKey(long):1520;0.9807644266799901
org.joda.time.format$DateTimeFormatterBuilder#appendMonthOfYearText():987;0.9807644266799901
org.joda.time.format$DateTimeFormatterBuilder#appendTwoDigitYear(int,boolean):869;0.9780767314399602
org.joda.time.format$DateTimeFormatterBuilder#appendDayOfWeekText():965;0.9780767314399602
org.joda.time$DateTimeZone#printOffset(int):660;0.9762931034482759
org.joda.time$DateTimeZone#printOffset(int):661;0.9762931034482759
org.joda.time$DateTimeUtils#getDateFormatSymbols(java.util.Locale):397;0.9760388303539718
org.joda.time$DateTimeUtils#getDateFormatSymbols(java.util.Locale):398;0.9760388303539718
org.joda.time.format$DateTimeFormatterBuilder$TwoDigitYear#DateTimeFormatterBuilder$TwoDigitYear(org.joda.time.DateTimeFieldType,int,boolean):1561;0.9754037267080745
org.joda.time.format$DateTimeFormatterBuilder$TwoDigitYear#DateTimeFormatterBuilder$TwoDigitYear(org.joda.time.DateTimeFieldType,int,boolean):1562;0.9754037267080745
org.joda.time.format$DateTimeFormatterBuilder$TwoDigitYear#DateTimeFormatterBuilder$TwoDigitYear(org.joda.time.DateTimeFieldType,int,boolean):1563;0.9754037267080745
org.joda.time.format$DateTimeFormatterBuilder$TwoDigitYear#DateTimeFormatterBuilder$TwoDigitYear(org.joda.time.DateTimeFieldType,int,boolean):1564;0.9754037267080745
org.joda.time.format$DateTimeFormatterBuilder$TwoDigitYear#DateTimeFormatterBuilder$TwoDigitYear(org.joda.time.DateTimeFieldType,int,boolean):1565;0.9754037267080745
org.joda.time.format$DateTimeFormatterBuilder$TwoDigitYear#estimatePrintedLength():1671;0.9754037267080745
org.joda.time$DateTimeZone#printOffset(int):656;0.973503365214311
org.joda.time$DateTimeZone#printOffset(int):657;0.973503365214311
org.joda.time$DateTimeZone#printOffset(int):664;0.973503365214311
org.joda.time$DateTimeZone#printOffset(int):665;0.973503365214311
org.joda.time$DateTimeZone#printOffset(int):666;0.973503365214311
org.joda.time$DateTimeZone#printOffset(int):668;0.973503365214311
org.joda.time$DateTimeZone#printOffset(int):669;0.973503365214311
org.joda.time$DateTimeZone#printOffset(int):670;0.973503365214311
org.joda.time$DateTimeZone#printOffset(int):671;0.973503365214311
org.joda.time$DateTimeZone#printOffset(int):672;0.973503365214311
org.joda.time$DateTimeZone#printOffset(int):673;0.973503365214311
org.joda.time$DateTimeZone#getName(long):794;0.9727452923686819
org.joda.time$DateTimeZone#getName(long,java.util.Locale):810;0.9727452923686819
org.joda.time$DateTimeZone#printOffset(int):658;0.969808420705934
org.joda.time.field$UnsupportedDurationField#compareTo(org.joda.time.DurationField):227;0.9674716609167078
org.joda.time.field$UnsupportedDurationField#compareTo(org.joda.time.DurationField):228;0.9674716609167078
org.joda.time.format$DateTimeFormatterBuilder#appendMonthOfYearShortText():997;0.9545344031120837
org.joda.time$DurationFieldType$StandardDurationFieldType#getField(org.joda.time.Chronology):286;0.951988360814743
org.joda.time.chrono$GJEraDateTimeField#getMinimumValue():136;0.9469368065605402
org.joda.time.chrono$GJEraDateTimeField#getMaximumValue():140;0.9469368065605402
org.joda.time.format$DateTimeFormatterBuilder$TextField#printTo(java.lang.StringBuffer,long,org.joda.time.Chronology,int,org.joda.time.DateTimeZone,java.util.Locale):1767;0.9394592007657334
org.joda.time.format$DateTimeFormatterBuilder$TextField#printTo(java.lang.StringBuffer,long,org.joda.time.Chronology,int,org.joda.time.DateTimeZone,java.util.Locale):1770;0.9394592007657334
org.joda.time.format$DateTimeFormatterBuilder$TextField#printTo(java.lang.StringBuffer,long,org.joda.time.Chronology,int,org.joda.time.DateTimeZone,java.util.Locale):1771;0.9394592007657334
org.joda.time.format$DateTimeFormatterBuilder$TextField#print(long,org.joda.time.Chronology,java.util.Locale):1800;0.938224399569841
org.joda.time.format$DateTimeFormatterBuilder$TextField#print(long,org.joda.time.Chronology,java.util.Locale):1801;0.938224399569841
org.joda.time$DateTime#DateTime():155;0.9369928400954654
org.joda.time$DateTime#DateTime():156;0.9369928400954654
org.joda.time.chrono$GJDayOfWeekDateTimeField#getAsText(int,java.util.Locale):68;0.9369928400954654
org.joda.time.format$DateTimeFormatterBuilder$TextField#print(long,org.joda.time.Chronology,java.util.Locale):1802;0.9369928400954654
org.joda.time.format$DateTimeFormatterBuilder$TextField#print(long,org.joda.time.Chronology,java.util.Locale):1804;0.9345393953820519
org.joda.time.format$DateTimeFormatter#withLocale(java.util.Locale):198;0.9300169204737733
org.joda.time.format$DateTimeFormatter#withLocale(java.util.Locale):201;0.9300169204737733
org.joda.time.format$DateTimeFormatter#getLocale():212;0.9300169204737733
org.joda.time.chrono$GJMonthOfYearDateTimeField#getAsShortText(int,java.util.Locale):48;0.9296708501065593
org.joda.time.format$DateTimeFormatterBuilder#appendText(org.joda.time.DateTimeFieldType):534;0.9296708501065593
org.joda.time.format$DateTimeFormatterBuilder#appendText(org.joda.time.DateTimeFieldType):537;0.9296708501065593
org.joda.time.chrono$GJMonthOfYearDateTimeField#getAsText(int,java.util.Locale):43;0.9248527679623086
org.joda.time$DateTimeZone#getOffsetFromLocal(long):915;0.9106935745766643
org.joda.time.format$DateTimeFormatterBuilder$TextField#estimateParsedLength():1822;0.9060696976690515
org.joda.time.format$DateTimeFormatterBuilder$TextField#DateTimeFormatterBuilder$TextField(org.joda.time.DateTimeFieldType,boolean):1754;0.8977134146341463
org.joda.time.format$DateTimeFormatterBuilder$TextField#DateTimeFormatterBuilder$TextField(org.joda.time.DateTimeFieldType,boolean):1755;0.8977134146341463
org.joda.time.format$DateTimeFormatterBuilder$TextField#DateTimeFormatterBuilder$TextField(org.joda.time.DateTimeFieldType,boolean):1756;0.8977134146341463
