Line,Suspiciousness
org/joda/time/DateTimeZone.java#769,1.0
org/joda/time/DateTimeZone.java#772,1.0
org/joda/time/DateTimeZone.java#773,1.0
org/joda/time/DateTimeZone.java#776,1.0
org/joda/time/DateTimeZone.java#777,1.0
org/joda/time/DateTimeZone.java#780,1.0
org/joda/time/DateTimeZone.java#809,1.0
org/joda/time/DateTimeZone.java#812,1.0
org/joda/time/DateTimeZone.java#813,1.0
org/joda/time/DateTimeZone.java#816,1.0
org/joda/time/DateTimeZone.java#817,1.0
org/joda/time/DateTimeZone.java#820,1.0
org/joda/time/tz/DefaultNameProvider.java#43,1.0
org/joda/time/tz/DefaultNameProvider.java#44,1.0
org/joda/time/tz/DefaultNameProvider.java#48,1.0
org/joda/time/tz/DefaultNameProvider.java#49,1.0
org/joda/time/tz/DefaultNameProvider.java#53,1.0
org/joda/time/tz/DefaultNameProvider.java#57,1.0
org/joda/time/tz/DefaultNameProvider.java#58,1.0
org/joda/time/tz/DefaultNameProvider.java#59,1.0
org/joda/time/tz/DefaultNameProvider.java#62,1.0
org/joda/time/tz/DefaultNameProvider.java#63,1.0
org/joda/time/tz/DefaultNameProvider.java#64,1.0
org/joda/time/tz/DefaultNameProvider.java#66,1.0
org/joda/time/tz/DefaultNameProvider.java#67,1.0
org/joda/time/tz/DefaultNameProvider.java#68,1.0
org/joda/time/tz/DefaultNameProvider.java#69,1.0
org/joda/time/tz/DefaultNameProvider.java#74,1.0
org/joda/time/tz/DefaultNameProvider.java#75,1.0
org/joda/time/tz/DefaultNameProvider.java#76,1.0
org/joda/time/tz/DefaultNameProvider.java#77,1.0
org/joda/time/tz/DefaultNameProvider.java#83,1.0
org/joda/time/tz/DefaultNameProvider.java#95,1.0
org/joda/time/format/DateTimeFormatterBuilder.java#1018,1.0
org/joda/time/format/DateTimeFormatterBuilder.java#1031,1.0
org/joda/time/format/DateTimeFormatterBuilder.java#1032,1.0
org/joda/time/format/DateTimeFormatterBuilder.java#1043,1.0
org/joda/time/format/DateTimeFormatterBuilder.java#1057,1.0
org/joda/time/format/DateTimeFormatterBuilder.java#1058,1.0
org/joda/time/format/DateTimeFormatterBuilder.java#2477,1.0
org/joda/time/format/DateTimeFormatterBuilder.java#2478,1.0
org/joda/time/format/DateTimeFormatterBuilder.java#2479,1.0
org/joda/time/format/DateTimeFormatterBuilder.java#2480,1.0
org/joda/time/format/DateTimeFormatterBuilder.java#2483,1.0
org/joda/time/format/DateTimeFormatterBuilder.java#2489,1.0
org/joda/time/format/DateTimeFormatterBuilder.java#2490,1.0
org/joda/time/format/DateTimeFormatterBuilder.java#2499,1.0
org/joda/time/format/DateTimeFormatterBuilder.java#2502,1.0
org/joda/time/format/DateTimeFormatterBuilder.java#2504,1.0
org/joda/time/format/DateTimeFormatterBuilder.java#2506,1.0
org/joda/time/format/DateTimeFormatterBuilder.java#2520,1.0
org/joda/time/tz/FixedDateTimeZone.java#45,0.003853673314629474
org/joda/time/tz/DateTimeZoneBuilder.java#1524,1.602813604479171E-4
org/joda/time/tz/DateTimeZoneBuilder.java#1527,1.602813604479171E-4
org/joda/time/tz/DateTimeZoneBuilder.java#1186,1.602813604479171E-4
org/joda/time/tz/DateTimeZoneBuilder.java#1512,1.4586120619651137E-4
org/joda/time/tz/DateTimeZoneBuilder.java#1513,1.4586120619651137E-4
org/joda/time/tz/DateTimeZoneBuilder.java#1514,1.4586120619651137E-4
org/joda/time/tz/DateTimeZoneBuilder.java#1517,1.4586120619651137E-4
org/joda/time/tz/DateTimeZoneBuilder.java#1518,1.4586120619651137E-4
org/joda/time/tz/CachedDateTimeZone.java#99,1.4586120619651137E-4
org/joda/time/tz/CachedDateTimeZone.java#186,1.4586120619651137E-4
org/joda/time/tz/CachedDateTimeZone.java#187,1.4586120619651137E-4
org/joda/time/tz/CachedDateTimeZone.java#188,1.4586120619651137E-4
org/joda/time/tz/CachedDateTimeZone.java#190,1.4586120619651137E-4
org/joda/time/format/DateTimeFormatter.java#155,6.071169687023578E-5
