Line,Suspiciousness
org/mockito/exceptions/Reporter.java#667,1.0
org/mockito/exceptions/Reporter.java#672,1.0
org/mockito/exceptions/Reporter.java#673,1.0
org/mockito/exceptions/Reporter.java#668,1.0
org/mockito/exceptions/Reporter.java#669,1.0
org/mockito/exceptions/Reporter.java#670,1.0
org/mockito/exceptions/Reporter.java#671,1.0
org/mockito/exceptions/Reporter.java#668,1.0
org/mockito/exceptions/Reporter.java#670,1.0
org/mockito/exceptions/Reporter.java#671,1.0
org/mockito/exceptions/Reporter.java#677,1.0
org/mockito/internal/stubbing/BaseStubbing.java#72,0.979622641509434
org/mockito/exceptions/Reporter.java#431,0.9664929262844378
org/mockito/exceptions/Reporter.java#432,0.9664929262844378
org/mockito/exceptions/Reporter.java#433,0.9664929262844378
org/mockito/exceptions/Reporter.java#434,0.9664929262844378
org/mockito/exceptions/Reporter.java#435,0.9664929262844378
org/mockito/exceptions/Reporter.java#434,0.9664929262844378
org/mockito/internal/invocation/SerializableMethod.java#57,0.9664929262844378
org/mockito/internal/configuration/MockAnnotationProcessor.java#28,0.9600591715976331
org/mockito/internal/configuration/MockAnnotationProcessor.java#20,0.9516129032258064
org/mockito/internal/util/MockCreationValidator.java#61,0.949003838420764
org/mockito/internal/util/MockCreationValidator.java#34,0.9371841155234656
org/mockito/exceptions/Reporter.java#799,0.9351585014409222
org/mockito/internal/creation/MockSettingsImpl.java#188,0.9336450278726848
org/mockito/internal/util/MockCreationValidator.java#31,0.9331416247304097
org/mockito/internal/creation/MockSettingsImpl.java#54,0.9331416247304097
org/mockito/internal/creation/MockSettingsImpl.java#55,0.9331416247304097
org/mockito/internal/util/collections/Sets.java#28,0.9331416247304097
org/mockito/internal/util/collections/Sets.java#31,0.9331416247304097
org/mockito/internal/util/MockCreationValidator.java#60,0.9276398070394855
org/mockito/internal/creation/MockSettingsImpl.java#34,0.9276398070394855
org/mockito/internal/creation/MockSettingsImpl.java#47,0.9231863442389758
org/mockito/internal/creation/MockSettingsImpl.java#48,0.9231863442389758
org/mockito/internal/creation/MockSettingsImpl.java#50,0.9231863442389758
org/mockito/internal/exceptions/util/ScenarioPrinter.java#15,0.9231863442389758
org/mockito/internal/creation/cglib/MethodInterceptorFilter.java#72,0.9212207239176721
org/mockito/internal/creation/cglib/MethodInterceptorFilter.java#78,0.9212207239176721
org/mockito/exceptions/Reporter.java#418,0.9173144876325088
org/mockito/exceptions/Reporter.java#419,0.9173144876325088
org/mockito/exceptions/Reporter.java#421,0.9173144876325088
org/mockito/exceptions/Reporter.java#422,0.9173144876325088
org/mockito/exceptions/Reporter.java#423,0.9173144876325088
org/mockito/exceptions/Reporter.java#424,0.9173144876325088
org/mockito/exceptions/Reporter.java#425,0.9173144876325088
org/mockito/exceptions/Reporter.java#426,0.9173144876325088
org/mockito/exceptions/Reporter.java#424,0.9173144876325088
org/mockito/Matchers.java#200,0.9173144876325088
org/mockito/internal/creation/MockSettingsImpl.java#43,0.9153737658674189
org/mockito/internal/exceptions/util/ScenarioPrinter.java#11,0.9115168539325842
org/mockito/internal/exceptions/util/ScenarioPrinter.java#14,0.9115168539325842
org/mockito/Mockito.java#1257,0.9029565217391304
org/mockito/internal/exceptions/util/ScenarioPrinter.java#17,0.9001386962552012
org/mockito/internal/exceptions/util/ScenarioPrinter.java#21,0.9001386962552012
org/mockito/internal/exceptions/util/ScenarioPrinter.java#22,0.9001386962552012
org/mockito/internal/exceptions/util/ScenarioPrinter.java#29,0.9001386962552012
org/mockito/internal/exceptions/util/ScenarioPrinter.java#30,0.9001386962552012
org/mockito/internal/creation/MockSettingsImpl.java#38,0.889041095890411
org/mockito/internal/creation/MockSettingsImpl.java#39,0.889041095890411
org/mockito/Mockito.java#1674,0.8782138024357239
org/mockito/internal/verification/NoMoreInteractions.java#24,0.857331571994716
