Line,Suspiciousness
org/jfree/chart/util/RectangleInsets.java#89,0.0
org/jfree/chart/util/RectangleInsets.java#90,0.0
org/jfree/chart/util/RectangleInsets.java#102,0.0
org/jfree/chart/util/RectangleInsets.java#103,0.0
org/jfree/chart/util/RectangleInsets.java#116,0.0
org/jfree/chart/util/RectangleInsets.java#117,0.0
org/jfree/chart/util/RectangleInsets.java#118,0.0
org/jfree/chart/util/RectangleInsets.java#120,0.0
org/jfree/chart/util/RectangleInsets.java#121,0.0
org/jfree/chart/util/RectangleInsets.java#122,0.0
org/jfree/chart/util/RectangleInsets.java#123,0.0
org/jfree/chart/util/RectangleInsets.java#124,0.0
org/jfree/chart/util/RectangleInsets.java#125,0.0
org/jfree/chart/util/RectangleInsets.java#65,0.0
org/jfree/chart/util/RectangleInsets.java#66,0.0
org/jfree/chart/util/RectangleInsets.java#134,0.0
org/jfree/chart/util/RectangleInsets.java#143,0.0
org/jfree/chart/util/RectangleInsets.java#152,0.0
org/jfree/chart/util/RectangleInsets.java#161,0.0
org/jfree/chart/util/RectangleInsets.java#170,0.0
org/jfree/chart/util/RectangleInsets.java#181,0.0
org/jfree/chart/util/RectangleInsets.java#182,0.0
org/jfree/chart/util/RectangleInsets.java#184,0.0
org/jfree/chart/util/RectangleInsets.java#185,0.0
org/jfree/chart/util/RectangleInsets.java#187,0.0
org/jfree/chart/util/RectangleInsets.java#188,0.0
org/jfree/chart/util/RectangleInsets.java#189,0.0
org/jfree/chart/util/RectangleInsets.java#191,0.0
org/jfree/chart/util/RectangleInsets.java#192,0.0
org/jfree/chart/util/RectangleInsets.java#194,0.0
org/jfree/chart/util/RectangleInsets.java#195,0.0
org/jfree/chart/util/RectangleInsets.java#197,0.0
org/jfree/chart/util/RectangleInsets.java#198,0.0
org/jfree/chart/util/RectangleInsets.java#200,0.0
org/jfree/chart/util/RectangleInsets.java#201,0.0
org/jfree/chart/util/RectangleInsets.java#203,0.0
org/jfree/chart/util/RectangleInsets.java#214,0.0
org/jfree/chart/util/RectangleInsets.java#215,0.0
org/jfree/chart/util/RectangleInsets.java#216,0.0
org/jfree/chart/util/RectangleInsets.java#217,0.0
org/jfree/chart/util/RectangleInsets.java#218,0.0
org/jfree/chart/util/RectangleInsets.java#219,0.0
org/jfree/chart/util/RectangleInsets.java#220,0.0
org/jfree/chart/util/RectangleInsets.java#221,0.0
org/jfree/chart/util/RectangleInsets.java#222,0.0
org/jfree/chart/util/RectangleInsets.java#223,0.0
org/jfree/chart/util/RectangleInsets.java#233,0.0
org/jfree/chart/util/RectangleInsets.java#234,0.0
org/jfree/chart/util/RectangleInsets.java#252,0.0
org/jfree/chart/util/RectangleInsets.java#253,0.0
org/jfree/chart/util/RectangleInsets.java#255,0.0
org/jfree/chart/util/RectangleInsets.java#256,0.0
org/jfree/chart/util/RectangleInsets.java#257,0.0
org/jfree/chart/util/RectangleInsets.java#258,0.0
org/jfree/chart/util/RectangleInsets.java#259,0.0
org/jfree/chart/util/RectangleInsets.java#260,0.0
org/jfree/chart/util/RectangleInsets.java#261,0.0
org/jfree/chart/util/RectangleInsets.java#262,0.0
org/jfree/chart/util/RectangleInsets.java#263,0.0
org/jfree/chart/util/RectangleInsets.java#264,0.0
org/jfree/chart/util/RectangleInsets.java#265,0.0
org/jfree/chart/util/RectangleInsets.java#266,0.0
org/jfree/chart/util/RectangleInsets.java#267,0.0
org/jfree/chart/util/RectangleInsets.java#269,0.0
org/jfree/chart/util/RectangleInsets.java#270,0.0
org/jfree/chart/util/RectangleInsets.java#271,0.0
org/jfree/chart/util/RectangleInsets.java#272,0.0
org/jfree/chart/util/RectangleInsets.java#273,0.0
org/jfree/chart/util/RectangleInsets.java#274,0.0
org/jfree/chart/util/RectangleInsets.java#275,0.0
org/jfree/chart/util/RectangleInsets.java#276,0.0
org/jfree/chart/util/RectangleInsets.java#277,0.0
org/jfree/chart/util/RectangleInsets.java#279,0.0
org/jfree/chart/util/RectangleInsets.java#290,0.0
org/jfree/chart/util/RectangleInsets.java#304,0.0
org/jfree/chart/util/RectangleInsets.java#305,0.0
org/jfree/chart/util/RectangleInsets.java#307,0.0
org/jfree/chart/util/RectangleInsets.java#308,0.0
org/jfree/chart/util/RectangleInsets.java#309,0.0
org/jfree/chart/util/RectangleInsets.java#310,0.0
org/jfree/chart/util/RectangleInsets.java#311,0.0
org/jfree/chart/util/RectangleInsets.java#313,0.0
org/jfree/chart/util/RectangleInsets.java#314,0.0
org/jfree/chart/util/RectangleInsets.java#315,0.0
org/jfree/chart/util/RectangleInsets.java#316,0.0
org/jfree/chart/util/RectangleInsets.java#317,0.0
org/jfree/chart/util/RectangleInsets.java#319,0.0
org/jfree/chart/util/RectangleInsets.java#320,0.0
org/jfree/chart/util/RectangleInsets.java#321,0.0
org/jfree/chart/util/RectangleInsets.java#322,0.0
org/jfree/chart/util/RectangleInsets.java#323,0.0
org/jfree/chart/util/RectangleInsets.java#335,0.0
org/jfree/chart/util/RectangleInsets.java#350,0.0
org/jfree/chart/util/RectangleInsets.java#351,0.0
org/jfree/chart/util/RectangleInsets.java#353,0.0
org/jfree/chart/util/RectangleInsets.java#354,0.0
org/jfree/chart/util/RectangleInsets.java#355,0.0
org/jfree/chart/util/RectangleInsets.java#356,0.0
org/jfree/chart/util/RectangleInsets.java#357,0.0
org/jfree/chart/util/RectangleInsets.java#359,0.0
org/jfree/chart/util/RectangleInsets.java#360,0.0
org/jfree/chart/util/RectangleInsets.java#361,0.0
org/jfree/chart/util/RectangleInsets.java#362,0.0
org/jfree/chart/util/RectangleInsets.java#363,0.0
org/jfree/chart/util/RectangleInsets.java#365,0.0
org/jfree/chart/util/RectangleInsets.java#368,0.0
org/jfree/chart/util/RectangleInsets.java#369,0.0
org/jfree/chart/util/RectangleInsets.java#366,0.0
org/jfree/chart/util/RectangleInsets.java#367,0.0
org/jfree/chart/util/RectangleInsets.java#381,0.0
org/jfree/chart/util/RectangleInsets.java#382,0.0
org/jfree/chart/util/RectangleInsets.java#383,0.0
org/jfree/chart/util/RectangleInsets.java#385,0.0
org/jfree/chart/util/RectangleInsets.java#396,0.0
org/jfree/chart/util/RectangleInsets.java#397,0.0
org/jfree/chart/util/RectangleInsets.java#398,0.0
org/jfree/chart/util/RectangleInsets.java#400,0.0
org/jfree/chart/util/RectangleInsets.java#411,0.0
org/jfree/chart/util/RectangleInsets.java#412,0.0
org/jfree/chart/util/RectangleInsets.java#413,0.0
org/jfree/chart/util/RectangleInsets.java#415,0.0
org/jfree/chart/util/RectangleInsets.java#426,0.0
org/jfree/chart/util/RectangleInsets.java#427,0.0
org/jfree/chart/util/RectangleInsets.java#428,0.0
org/jfree/chart/util/RectangleInsets.java#430,0.0
org/jfree/chart/util/RectangleInsets.java#441,0.0
org/jfree/chart/util/RectangleInsets.java#442,0.0
org/jfree/chart/util/RectangleInsets.java#443,0.0
org/jfree/chart/util/RectangleInsets.java#445,0.0
org/jfree/chart/util/RectangleInsets.java#456,0.0
org/jfree/chart/util/RectangleInsets.java#457,0.0
org/jfree/chart/util/RectangleInsets.java#458,0.0
org/jfree/chart/util/RectangleInsets.java#460,0.0
org/jfree/chart/util/RectangleInsets.java#471,0.0
org/jfree/chart/util/RectangleInsets.java#472,0.0
org/jfree/chart/util/RectangleInsets.java#473,0.0
org/jfree/chart/util/RectangleInsets.java#475,0.0
org/jfree/chart/util/RectangleInsets.java#486,0.0
org/jfree/chart/util/RectangleInsets.java#487,0.0
org/jfree/chart/util/RectangleInsets.java#488,0.0
org/jfree/chart/util/RectangleInsets.java#490,0.0
org/jfree/chart/util/RectangleInsets.java#501,0.0
org/jfree/chart/util/RectangleInsets.java#512,0.0
org/jfree/chart/util/RectangleInsets.java#523,0.0
org/jfree/chart/util/RectangleInsets.java#524,0.0
org/jfree/chart/util/RectangleInsets.java#535,0.0
org/jfree/chart/util/RectangleInsets.java#536,0.0
org/jfree/chart/util/RectangleInsets.java#545,0.0
org/jfree/chart/util/RectangleInsets.java#546,0.0
org/jfree/chart/util/RectangleInsets.java#547,0.0
org/jfree/chart/util/RectangleInsets.java#548,0.0
org/jfree/chart/util/RectangleInsets.java#549,0.0
